,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
58,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600528.XSHG,600528,中铁工业,XSHG,200,1,10.0,
59,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600535.XSHG,600535,天士力,XSHG,200,1,10.0,
60,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600547.XSHG,600547,山东黄金,XSHG,200,1,10.0,
61,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600570.XSHG,600570,恒生电子,XSHG,100,1,10.0,
62,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600572.XSHG,600572,康恩贝,XSHG,400,1,10.0,
63,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
64,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600588.XSHG,600588,用友网络,XSHG,200,1,10.0,
65,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600598.XSHG,600598,北大荒,XSHG,100,1,10.0,
66,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600600.XSHG,600600,青岛啤酒,XSHG,100,1,10.0,
67,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600604.XSHG,600604,市北高新,XSHG,100,1,10.0,
68,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600606.XSHG,600606,绿地控股,XSHG,700,1,10.0,
69,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600635.XSHG,600635,大众公用,XSHG,400,1,10.0,
70,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600637.XSHG,600637,东方明珠,XSHG,400,1,10.0,
71,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600643.XSHG,600643,爱建集团,XSHG,200,1,10.0,
72,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600660.XSHG,600660,福耀玻璃,XSHG,300,1,10.0,
73,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600690.XSHG,600690,海尔智家,XSHG,700,1,10.0,
74,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600699.XSHG,600699,均胜电子,XSHG,200,1,10.0,
75,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600703.XSHG,600703,三安光电,XSHG,500,1,10.0,
76,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600705.XSHG,600705,中航资本,XSHG,1000,1,10.0,
77,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600733.XSHG,600733,北汽蓝谷,XSHG,300,1,10.0,
78,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600741.XSHG,600741,华域汽车,XSHG,300,1,10.0,
79,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600760.XSHG,600760,中航沈飞,XSHG,100,1,10.0,
80,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600795.XSHG,600795,国电电力,XSHG,2300,1,10.0,
81,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600809.XSHG,600809,山西汾酒,XSHG,100,1,10.0,
82,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600816.XSHG,600816,安信信托,XSHG,400,1,10.0,
83,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600837.XSHG,600837,海通证券,XSHG,1600,1,10.0,
84,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600848.XSHG,600848,上海临港,XSHG,100,1,10.0,
85,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600867.XSHG,600867,通化东宝,XSHG,300,1,10.0,
86,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600872.XSHG,600872,中炬高新,XSHG,100,1,10.0,
87,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600875.XSHG,600875,东方电气,XSHG,200,1,10.0,
88,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600886.XSHG,600886,国投电力,XSHG,700,1,10.0,
89,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600887.XSHG,600887,伊利股份,XSHG,1200,1,10.0,
90,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600893.XSHG,600893,航发动力,XSHG,200,1,10.0,
91,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600895.XSHG,600895,张江高科,XSHG,100,1,10.0,
92,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600900.XSHG,600900,长江电力,XSHG,1700,1,10.0,
93,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600909.XSHG,600909,华安证券,XSHG,300,1,10.0,
94,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600919.XSHG,600919,江苏银行,XSHG,1800,1,10.0,
95,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600926.XSHG,600926,杭州银行,XSHG,500,1,10.0,
96,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600928.XSHG,600928,西安银行,XSHG,100,1,10.0,
97,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600958.XSHG,600958,东方证券,XSHG,700,1,10.0,
98,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600968.XSHG,600968,海油发展,XSHG,400,1,10.0,
99,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600977.XSHG,600977,中国电影,XSHG,100,1,10.0,
100,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600989.XSHG,600989,宝丰能源,XSHG,200,1,10.0,
101,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,600999.XSHG,600999,招商证券,XSHG,600,1,10.0,
102,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601006.XSHG,601006,大秦铁路,XSHG,1100,1,10.0,
103,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601009.XSHG,601009,南京银行,XSHG,1200,1,10.0,
104,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601012.XSHG,601012,隆基股份,XSHG,500,1,10.0,
105,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601066.XSHG,601066,中信建投,XSHG,100,1,10.0,
106,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601088.XSHG,601088,中国神华,XSHG,600,1,10.0,
107,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601099.XSHG,601099,太平洋,XSHG,1300,1,10.0,
108,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601108.XSHG,601108,财通证券,XSHG,500,1,10.0,
109,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601111.XSHG,601111,中国国航,XSHG,600,1,10.0,
110,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601138.XSHG,601138,工业富联,XSHG,300,1,10.0,
111,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601155.XSHG,601155,新城控股,XSHG,200,1,10.0,
112,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601162.XSHG,601162,天风证券,XSHG,100,1,10.0,
113,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601166.XSHG,601166,兴业银行,XSHG,2800,1,10.0,
114,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601169.XSHG,601169,北京银行,XSHG,2900,1,10.0,
115,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601186.XSHG,601186,中国铁建,XSHG,900,1,10.0,
116,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601198.XSHG,601198,东兴证券,XSHG,300,1,10.0,
117,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601211.XSHG,601211,国泰君安,XSHG,900,1,10.0,
118,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601225.XSHG,601225,陕西煤业,XSHG,800,1,10.0,
119,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601229.XSHG,601229,上海银行,XSHG,1400,1,10.0,
120,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601233.XSHG,601233,桐昆股份,XSHG,200,1,10.0,
121,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601236.XSHG,601236,红塔证券,XSHG,100,1,10.0,
122,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601238.XSHG,601238,广汽集团,XSHG,200,1,10.0,
123,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601288.XSHG,601288,农业银行,XSHG,7400,1,10.0,
124,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601298.XSHG,601298,青岛港,XSHG,100,1,10.0,
125,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601318.XSHG,601318,中国平安,XSHG,2100,1,10.0,
126,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601319.XSHG,601319,中国人保,XSHG,200,1,10.0,
127,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601328.XSHG,601328,交通银行,XSHG,5300,1,10.0,
128,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601336.XSHG,601336,新华保险,XSHG,200,1,10.0,
129,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601377.XSHG,601377,兴业证券,XSHG,900,1,10.0,
130,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601390.XSHG,601390,中国中铁,XSHG,1600,1,10.0,
131,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601398.XSHG,601398,工商银行,XSHG,4200,1,10.0,
132,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601555.XSHG,601555,东吴证券,XSHG,600,2,,4512.0
133,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601577.XSHG,601577,长沙银行,XSHG,200,1,10.0,
134,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601598.XSHG,601598,中国外运,XSHG,300,1,10.0,
135,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601600.XSHG,601600,中国铝业,XSHG,1300,1,10.0,
136,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601601.XSHG,601601,中国太保,XSHG,600,1,10.0,
137,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601607.XSHG,601607,上海医药,XSHG,200,1,10.0,
138,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601615.XSHG,601615,明阳智能,XSHG,100,1,10.0,
139,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601618.XSHG,601618,中国中冶,XSHG,1400,1,10.0,
140,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601628.XSHG,601628,中国人寿,XSHG,300,1,10.0,
141,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601633.XSHG,601633,长城汽车,XSHG,200,1,10.0,
142,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601668.XSHG,601668,中国建筑,XSHG,4000,1,10.0,
143,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601669.XSHG,601669,中国电建,XSHG,1500,1,10.0,
144,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601688.XSHG,601688,华泰证券,XSHG,900,1,10.0,
145,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601698.XSHG,601698,中国卫通,XSHG,100,1,10.0,
146,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601727.XSHG,601727,上海电气,XSHG,700,1,10.0,
147,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601766.XSHG,601766,中国中车,XSHG,1900,1,10.0,
148,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601788.XSHG,601788,光大证券,XSHG,400,1,10.0,
149,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601800.XSHG,601800,中国交建,XSHG,500,1,10.0,
150,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601818.XSHG,601818,光大银行,XSHG,3100,1,10.0,
151,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601838.XSHG,601838,成都银行,XSHG,300,1,10.0,
152,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601857.XSHG,601857,中国石油,XSHG,1900,1,10.0,
153,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601860.XSHG,601860,紫金银行,XSHG,100,1,10.0,
154,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601877.XSHG,601877,正泰电器,XSHG,200,1,10.0,
155,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601878.XSHG,601878,浙商证券,XSHG,300,1,10.0,
156,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601881.XSHG,601881,中国银河,XSHG,200,1,10.0,
157,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601888.XSHG,601888,中国国旅,XSHG,200,1,10.0,
158,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601899.XSHG,601899,紫金矿业,XSHG,2700,1,10.0,
159,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601901.XSHG,601901,方正证券,XSHG,800,1,10.0,
160,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601933.XSHG,601933,永辉超市,XSHG,700,1,10.0,
161,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601939.XSHG,601939,建设银行,XSHG,1300,1,10.0,
162,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601985.XSHG,601985,中国核电,XSHG,1200,1,10.0,
163,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601988.XSHG,601988,中国银行,XSHG,4100,1,10.0,
164,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601989.XSHG,601989,中国重工,XSHG,1800,1,10.0,
165,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601990.XSHG,601990,南京证券,XSHG,300,1,10.0,
166,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601997.XSHG,601997,贵阳银行,XSHG,500,1,10.0,
167,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,601998.XSHG,601998,中信银行,XSHG,600,1,10.0,
168,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603019.XSHG,603019,中科曙光,XSHG,100,1,10.0,
169,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603160.XSHG,603160,汇顶科技,XSHG,100,1,10.0,
170,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603259.XSHG,603259,药明康德,XSHG,100,1,10.0,
171,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603288.XSHG,603288,海天味业,XSHG,200,1,10.0,
172,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603317.XSHG,603317,天味食品,XSHG,100,2,,5096.0
173,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603369.XSHG,603369,今世缘,XSHG,100,1,10.0,
174,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603589.XSHG,603589,口子窖,XSHG,100,1,10.0,
175,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603799.XSHG,603799,华友钴业,XSHG,100,1,10.0,
176,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603833.XSHG,603833,欧派家居,XSHG,100,1,10.0,
177,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603983.XSHG,603983,丸美股份,XSHG,100,2,,7238.0
178,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603986.XSHG,603986,兆易创新,XSHG,100,1,10.0,
179,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-30,603993.XSHG,603993,洛阳钼业,XSHG,1400,1,10.0,
180,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600000.XSHG,600000,浦发银行,XSHG,2300,1,10.0,
181,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600004.XSHG,600004,白云机场,XSHG,200,1,10.0,
182,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600009.XSHG,600009,上海机场,XSHG,200,1,10.0,
183,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600010.XSHG,600010,包钢股份,XSHG,4400,1,10.0,
184,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600011.XSHG,600011,华能国际,XSHG,800,1,10.0,
185,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600015.XSHG,600015,华夏银行,XSHG,1200,1,10.0,
186,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600016.XSHG,600016,民生银行,XSHG,4800,1,10.0,
187,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600018.XSHG,600018,上港集团,XSHG,900,1,10.0,
188,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600019.XSHG,600019,宝钢股份,XSHG,1700,1,10.0,
189,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600025.XSHG,600025,华能水电,XSHG,300,1,10.0,
190,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600028.XSHG,600028,中国石化,XSHG,2600,1,10.0,
191,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600029.XSHG,600029,南方航空,XSHG,800,1,10.0,
192,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600030.XSHG,600030,中信证券,XSHG,1600,1,10.0,
193,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600031.XSHG,600031,三一重工,XSHG,1100,1,10.0,
194,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600036.XSHG,600036,招商银行,XSHG,2000,1,10.0,
195,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600038.XSHG,600038,中直股份,XSHG,100,1,10.0,
196,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600048.XSHG,600048,保利地产,XSHG,1400,1,10.0,
197,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600050.XSHG,600050,中国联通,XSHG,1800,1,10.0,
198,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600061.XSHG,600061,国投资本,XSHG,300,1,10.0,
199,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600066.XSHG,600066,宇通客车,XSHG,300,1,10.0,
200,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600068.XSHG,600068,葛洲坝,XSHG,500,1,10.0,
201,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600085.XSHG,600085,同仁堂,XSHG,100,1,10.0,
202,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600089.XSHG,600089,特变电工,XSHG,700,1,10.0,
203,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
204,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600109.XSHG,600109,国金证券,XSHG,500,1,10.0,
205,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600111.XSHG,600111,北方稀土,XSHG,400,1,10.0,
206,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600115.XSHG,600115,东方航空,XSHG,900,1,10.0,
207,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600118.XSHG,600118,中国卫星,XSHG,100,1,10.0,
208,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600150.XSHG,600150,中国船舶,XSHG,200,1,10.0,
209,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600155.XSHG,600155,华创阳安,XSHG,100,1,10.0,
210,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600176.XSHG,600176,中国巨石,XSHG,400,1,10.0,
211,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600177.XSHG,600177,雅戈尔,XSHG,700,1,10.0,
212,510180.XSHG,510180,华安上证180ETF,XSHG,2020-04-29,600183.XSHG,600183,生益科技,XSHG,200,1,10.0,
