,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
46,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-25,,Au9999,黄金9999,,3000,4,10,1130700
47,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-24,,Au9999,黄金9999,,3000,4,10,1109340
48,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-21,,Au9999,黄金9999,,3000,4,10,1086870
49,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-20,,Au9999,黄金9999,,3000,4,10,1083330
50,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-19,,Au9999,黄金9999,,3000,4,10,1071690
51,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-18,,Au9999,黄金9999,,3000,4,10,1065870
52,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-17,,Au9999,黄金9999,,3000,4,10,1061370
53,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-14,,Au9999,黄金9999,,3000,4,10,1060380
54,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-13,,Au9999,黄金9999,,3000,4,10,1052670
55,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-12,,Au9999,黄金9999,,3000,4,10,1057290
56,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-11,,Au9999,黄金9999,,3000,4,10,1059000
57,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-10,,Au9999,黄金9999,,3000,4,10,1055430
58,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-07,,Au9999,黄金9999,,3000,4,10,1048170
59,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-06,,Au9999,黄金9999,,3000,4,10,1055100
60,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-05,,Au9999,黄金9999,,3000,4,10,1062180
61,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-04,,Au9999,黄金9999,,3000,4,10,1068330
62,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-02-03,,Au9999,黄金9999,,3000,4,10,1043640
63,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-23,,Au9999,黄金9999,,3000,4,10,1037580
64,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-22,,Au9999,黄金9999,,3000,4,10,1044600
65,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-21,,Au9999,黄金9999,,3000,4,10,1035600
66,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-20,,Au9999,黄金9999,,3000,4,10,1034250
67,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-17,,Au9999,黄金9999,,3000,4,10,1036350
68,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-16,,Au9999,黄金9999,,3000,4,10,1034910
69,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-15,,Au9999,黄金9999,,3000,4,10,1028880
70,518880.XSHG,518880,华安易富黄金ETF,XSHG,2020-01-14,,Au9999,黄金9999,,3000,4,10,1037100
