,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
15,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,600547.XSHG,600547,山东黄金,XSHG,500,1,10,
16,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,600585.XSHG,600585,海螺水泥,XSHG,900,1,10,
17,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,600690.XSHG,600690,海尔智家,XSHG,1700,1,10,
18,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,600703.XSHG,600703,三安光电,XSHG,1100,1,10,
19,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,600837.XSHG,600837,海通证券,XSHG,3700,1,10,
20,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,600887.XSHG,600887,伊利股份,XSHG,2800,1,10,
21,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601012.XSHG,601012,隆基股份,XSHG,1200,1,10,
22,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601066.XSHG,601066,中信建投,XSHG,200,1,10,
23,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601088.XSHG,601088,中国神华,XSHG,1500,1,10,
24,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601111.XSHG,601111,中国国航,XSHG,1300,1,10,
25,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601138.XSHG,601138,工业富联,XSHG,800,1,10,
26,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601166.XSHG,601166,兴业银行,XSHG,6600,1,10,
27,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601186.XSHG,601186,中国铁建,XSHG,2100,1,10,
28,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601211.XSHG,601211,国泰君安,XSHG,2100,1,10,
29,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601236.XSHG,601236,红塔证券,XSHG,200,1,10,
30,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601288.XSHG,601288,农业银行,XSHG,17400,1,10,
31,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601318.XSHG,601318,中国平安,XSHG,4900,1,10,
32,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601319.XSHG,601319,中国人保,XSHG,500,1,10,
33,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601328.XSHG,601328,交通银行,XSHG,12500,1,10,
34,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601336.XSHG,601336,新华保险,XSHG,400,1,10,
35,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601390.XSHG,601390,中国中铁,XSHG,3700,1,10,
36,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601398.XSHG,601398,工商银行,XSHG,9800,1,10,
37,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601601.XSHG,601601,中国太保,XSHG,1400,1,10,
38,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601628.XSHG,601628,中国人寿,XSHG,800,1,10,
39,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601668.XSHG,601668,中国建筑,XSHG,9500,1,10,
40,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601688.XSHG,601688,华泰证券,XSHG,2000,1,10,
41,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601766.XSHG,601766,中国中车,XSHG,4400,1,10,
42,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601818.XSHG,601818,光大银行,XSHG,7200,1,10,
43,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601857.XSHG,601857,中国石油,XSHG,4400,1,10,
44,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601888.XSHG,601888,中国国旅,XSHG,400,1,10,
45,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601939.XSHG,601939,建设银行,XSHG,3100,1,10,
46,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601988.XSHG,601988,中国银行,XSHG,9600,1,10,
47,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,601989.XSHG,601989,中国重工,XSHG,4200,1,10,
48,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,603259.XSHG,603259,药明康德,XSHG,300,1,10,
49,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-30,603993.XSHG,603993,洛阳钼业,XSHG,3200,1,10,
50,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,600000.XSHG,600000,浦发银行,XSHG,5300,1,10,
