,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
112,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
113,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601186.XSHG,601186,中国铁建,XSHG,1500,1,10.0,
114,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601288.XSHG,601288,农业银行,XSHG,4100,1,10.0,
115,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
116,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
117,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
118,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
119,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-23,601857.XSHG,601857,中国石油,XSHG,2600,1,10.0,
120,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600028.XSHG,600028,中国石化,XSHG,3100,1,10.0,
121,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600030.XSHG,600030,中信证券,XSHG,800,1,10.0,
122,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
123,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
124,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600050.XSHG,600050,中国联通,XSHG,2700,1,10.0,
125,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
126,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
127,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
128,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
129,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
130,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
131,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
132,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
133,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601186.XSHG,601186,中国铁建,XSHG,1600,1,10.0,
134,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601288.XSHG,601288,农业银行,XSHG,4200,1,10.0,
135,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
136,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
137,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
138,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
139,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-22,601857.XSHG,601857,中国石油,XSHG,2700,1,10.0,
140,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600028.XSHG,600028,中国石化,XSHG,3100,1,10.0,
141,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600030.XSHG,600030,中信证券,XSHG,800,1,10.0,
142,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
143,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
144,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600050.XSHG,600050,中国联通,XSHG,2700,1,10.0,
145,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
146,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
147,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
148,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
149,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
150,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
151,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
152,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
153,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601186.XSHG,601186,中国铁建,XSHG,1600,1,10.0,
154,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601288.XSHG,601288,农业银行,XSHG,4200,1,10.0,
155,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
156,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
157,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
158,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
159,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-21,601857.XSHG,601857,中国石油,XSHG,2700,1,10.0,
160,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
161,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600030.XSHG,600030,中信证券,XSHG,800,1,10.0,
162,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
163,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
164,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600050.XSHG,600050,中国联通,XSHG,2700,1,10.0,
165,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
166,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
167,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
168,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
169,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
170,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
171,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
172,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
173,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601186.XSHG,601186,中国铁建,XSHG,1600,1,10.0,
174,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601288.XSHG,601288,农业银行,XSHG,4200,1,10.0,
175,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
176,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
177,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
178,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
179,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-20,601857.XSHG,601857,中国石油,XSHG,2700,1,10.0,
180,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
181,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600030.XSHG,600030,中信证券,XSHG,800,1,10.0,
182,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
183,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600036.XSHG,600036,招商银行,XSHG,400,1,10.0,
184,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600050.XSHG,600050,中国联通,XSHG,2700,1,10.0,
185,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600104.XSHG,600104,上汽集团,XSHG,700,1,10.0,
186,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600276.XSHG,600276,恒瑞医药,XSHG,200,1,10.0,
187,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600309.XSHG,600309,万华化学,XSHG,300,1,10.0,
188,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600519.XSHG,600519,贵州茅台,XSHG,0,2,,0.0
189,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600585.XSHG,600585,海螺水泥,XSHG,400,1,10.0,
190,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,600887.XSHG,600887,伊利股份,XSHG,500,1,10.0,
191,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601138.XSHG,601138,工业富联,XSHG,900,1,10.0,
192,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601166.XSHG,601166,兴业银行,XSHG,800,1,10.0,
193,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601186.XSHG,601186,中国铁建,XSHG,1600,1,10.0,
194,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601288.XSHG,601288,农业银行,XSHG,4200,1,10.0,
195,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601318.XSHG,601318,中国平安,XSHG,200,1,10.0,
196,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601398.XSHG,601398,工商银行,XSHG,2600,1,10.0,
197,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601668.XSHG,601668,中国建筑,XSHG,2900,1,10.0,
198,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601766.XSHG,601766,中国中车,XSHG,2200,1,10.0,
199,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-17,601857.XSHG,601857,中国石油,XSHG,2700,1,10.0,
200,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-16,600028.XSHG,600028,中国石化,XSHG,3000,1,10.0,
201,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-16,600030.XSHG,600030,中信证券,XSHG,800,1,10.0,
202,510020.XSHG,510020,博时上证超大盘ETF,XSHG,2020-04-16,600031.XSHG,600031,三一重工,XSHG,1000,1,10.0,
